Monit_MAP_CODE1,pct_garage,pct_basement,Year
10004402-01,0.667953667953668,,2008
10004402-01,0.7346153846153847,,2009
10004402-01,0.7730769230769231,,2010
10004402-01,0.7610619469026548,,2011
10004402-01,0.7147192716236722,,2012
10004402-01,0.8022130013831259,,2013
10004402-01,0.8796680497925311,,2014
10004402-01,0.8769017980636238,0.4578146611341632,2015
10004500-01,,,2002
10004500-01,0.815697266993693,,2004
10004500-01,0.8015970515970516,,2005
10004500-01,0.7983719474013776,,2006
10004500-01,0.8092269326683291,,2007
10004500-01,0.8122653316645807,,2008
10004500-01,0.8107769423558897,,2009
10004500-01,0.8097622027534418,,2010
10004500-01,0.8135922330097087,,2011
10004500-01,0.8165910563836681,,2012
10004500-01,0.8188311688311688,,2013
10004500-01,0.8259723137771918,,2014
10004500-01,0.8272907053394858,0.5827290705339486,2015
10004800-01,,,2002
10004800-01,0.8268101761252447,,2004
10004800-01,0.6887464387464387,,2005
10004800-01,0.664378860672615,,2006
10004800-01,0.7889039242219216,,2007
10004800-01,0.8,,2008
10004800-01,0.8189189189189189,,2009
10004800-01,0.8293010752688172,,2010
10004800-01,0.8457912457912458,,2011
10004800-01,0.8516556291390729,,2012
10004800-01,0.8259788688626476,,2013
10004800-01,0.7055214723926381,,2014
10004800-01,0.7263581488933601,0.5201207243460765,2015
10005200-01,,,2002
10005200-01,0.6925465838509317,,2004
10005200-01,0.7345679012345679,,2005
10005200-01,0.5834348355663824,,2006
10005200-01,0.4782608695652174,,2007
10005200-01,0.47794117647058826,,2008
10005200-01,0.47794117647058826,,2009
10005200-01,0.47227191413237923,,2010
10005200-01,0.49582947173308617,,2011
10005200-01,0.5933273219116321,,2012
10005200-01,0.6001602564102564,,2013
10005200-01,0.7248592115848753,,2014
10005200-01,0.7083936324167872,0.3458755426917511,2015
10005300-01,,,2002
10005300-01,0.6875,,2004
10005300-01,0.6842105263157895,,2005
10005300-01,0.44349680170575695,,2006
10005300-01,0.4625,,2007
10005300-01,0.46502057613168724,,2008
10005300-01,0.5186721991701245,,2009
10005300-01,0.5942622950819673,,2010
10005300-01,0.6951983298538622,,2011
10005300-01,0.7644628099173554,,2012
10005300-01,0.7706611570247934,,2013
10005300-01,0.6941391941391941,,2014
10005300-01,0.730072463768116,0.4257246376811594,2015
10005400-01,,,2002
10005400-01,0.6776315789473685,,2004
10005400-01,0.6710526315789473,,2005
10005400-01,0.6710526315789473,,2006
10005400-01,0.6419753086419753,,2007
10005400-01,0.6582278481012658,,2008
10005400-01,0.6625,,2009
10005400-01,0.6582278481012658,,2010
10005400-01,0.6666666666666666,,2011
10005400-01,0.6181818181818182,,2012
10005400-01,0.44298245614035087,,2013
10005400-01,0.41042345276872966,,2014
10005400-01,0.5407166123778502,0.247557003257329,2015
10005800-01,,,2002
10005800-01,0.5239154616240267,,2004
10005800-01,0.5259668508287293,,2005
10005800-01,0.5198237885462555,,2006
10005800-01,0.5376569037656904,,2007
10005800-01,0.5363825363825364,,2008
10005800-01,0.53099173553719,,2009
10005800-01,0.5338809034907598,,2010
10005800-01,0.5276595744680851,,2011
10005800-01,0.5269271383315733,,2012
10005800-01,0.5193312434691745,,2013
10005800-01,0.524896265560166,,2014
10005800-01,0.5154639175257731,0.2824742268041237,2015
10005900-01,,,2002
10005900-01,0.5214723926380368,,2004
10005900-01,0.5384615384615384,,2005
10005900-01,0.4212962962962963,,2006
10005900-01,0.48507462686567165,,2007
10005900-01,0.48936170212765956,,2008
10005900-01,0.8625954198473282,1.0,2009
10005900-01,0.8623326959847036,1.0,2010
10005900-01,0.8078175895765473,1.0,2011
10005900-01,0.891213389121339,1.0,2012
10005900-01,0.9038054968287527,1.0,2013
10005900-01,0.7810526315789473,0.8387978142076503,2014
10005900-01,0.7790575916230367,0.7308900523560209,2015
10006300-01,,,2002
10006300-01,0.5340909090909091,,2004
10006300-01,0.5375939849624061,,2005
10006300-01,0.5274725274725275,,2006
10006300-01,0.5214285714285715,,2007
10006300-01,0.5106382978723404,,2008
10006300-01,0.5140845070422535,,2009
10006300-01,0.5069444444444444,,2010
10006300-01,0.505338078291815,,2011
10006300-01,0.5160142348754448,,2012
10006300-01,0.5140845070422535,,2013
10006300-01,0.5159010600706714,,2014
10006300-01,0.5140845070422535,0.22887323943661972,2015
10006600-01,,,2002
10006600-01,0.5747663551401869,,2004
10006600-01,0.5565610859728507,,2005
10006600-01,0.5555555555555556,,2006
10006600-01,0.5470085470085471,,2007
10006600-01,0.5384615384615384,,2008
10006600-01,0.5384615384615384,,2009
10006600-01,0.5338983050847458,,2010
10006600-01,0.5442477876106194,,2011
10006600-01,0.5550660792951542,,2012
10006600-01,0.5526315789473685,,2013
10006600-01,0.5570175438596491,,2014
10006600-01,0.5521739130434783,0.26521739130434785,2015
10006800-01,,,2002
10006800-01,0.5570776255707762,,2004
10006800-01,0.5374449339207048,,2005
10006800-01,0.5191489361702127,,2006
10006800-01,0.5409836065573771,,2007
10006800-01,0.5409836065573771,,2008
10006800-01,0.5371900826446281,,2009
10006800-01,0.528,,2010
10006800-01,0.5308641975308642,,2011
10006800-01,0.5365853658536586,,2012
10006800-01,0.5286885245901639,,2013
10006800-01,0.5141700404858299,,2014
10006800-01,0.5265306122448979,0.23265306122448978,2015
10006900-01,,,2002
10006900-01,0.7080479452054794,,2004
10006900-01,0.7194915254237289,,2005
10006900-01,0.7078838174273859,,2006
10006900-01,0.7208538587848933,,2007
10006900-01,0.722495894909688,,2008
10006900-01,0.722495894909688,,2009
10006900-01,0.722495894909688,,2010
10006900-01,0.7255389718076285,,2011
10006900-01,0.7259933774834437,,2012
10006900-01,0.7338842975206612,,2013
10006900-01,0.739454094292804,,2014
10006900-01,0.7384105960264901,0.4900662251655629,2015
10007000-01,,,2002
10007000-01,0.3554006968641115,,2004
10007000-01,0.3157894736842105,,2005
10007000-01,0.35610766045548653,,2006
10007000-01,0.48484848484848486,,2007
10007000-01,0.4907749077490775,,2008
10007000-01,0.49454545454545457,,2009
10007000-01,0.4894366197183099,,2010
10007000-01,0.5080500894454383,,2011
10007000-01,0.5780141843971631,,2012
10007000-01,0.5709624796084829,,2013
10007000-01,0.6666666666666666,,2014
10007000-01,0.6919275123558485,0.22899505766062603,2015
10007800-01,,,2002
10007800-01,0.43820224719101125,,2004
10007800-01,0.43820224719101125,,2005
10007800-01,0.43820224719101125,,2006
10007800-01,0.425531914893617,,2007
10007800-01,0.425531914893617,,2008
10007800-01,0.425531914893617,,2009
10007800-01,0.425531914893617,,2010
10007800-01,0.42857142857142855,,2011
10007800-01,0.43956043956043955,,2012
10007800-01,0.42857142857142855,,2013
10007800-01,0.42857142857142855,,2014
10007800-01,0.45652173913043476,0.15217391304347827,2015
10008000-01,,,2002
10008000-01,0.7035175879396985,,2004
10008000-01,0.5137614678899083,,2005
10008000-01,0.5072992700729927,,2006
10008000-01,0.5573248407643312,,2007
10008000-01,0.5619047619047619,,2008
10008000-01,0.5587301587301587,,2009
10008000-01,0.5365853658536586,,2010
10008000-01,0.55,,2011
10008000-01,0.5865834633385335,,2012
10008000-01,0.6043613707165109,,2013
10008000-01,0.6105919003115264,,2014
10008000-01,0.6137071651090342,0.40186915887850466,2015
10008200-01,,,2002
10008200-01,0.6721311475409836,,2004
10008200-01,0.6451612903225806,,2005
10008200-01,0.6451612903225806,,2006
10008200-01,0.6714285714285714,,2007
10008200-01,0.6619718309859155,,2008
10008200-01,0.676056338028169,,2009
10008200-01,0.6857142857142857,,2010
10008200-01,0.6694214876033058,,2011
10008200-01,0.6774193548387096,,2012
10008200-01,0.6335877862595419,,2013
10008200-01,0.648854961832061,,2014
10008200-01,0.6692913385826772,0.4645669291338583,2015
10008400-01,,,2002
10008400-01,0.8057398805573988,,2004
10008400-01,0.7935551874717663,,2005
10008400-01,0.7642405063291139,,2006
10008400-01,0.7906452521837137,,2007
10008400-01,0.7999442741710783,,2008
10008400-01,0.8115942028985508,,2009
10008400-01,0.8093150684931507,,2010
10008400-01,0.8098979873173422,,2011
10008400-01,0.8160033053298443,,2012
10008400-01,0.8246217331499313,,2013
10008400-01,0.8231301751051988,,2014
10008400-01,0.8338299024918743,0.4945828819068256,2015
10008500-01,,,2002
10008500-01,0.8700906344410876,,2004
10008500-01,0.8882175226586103,,2005
10008500-01,0.8961038961038961,,2006
10008500-01,0.9067460317460317,,2007
10008500-01,0.9087301587301587,,2008
10008500-01,0.906930693069307,,2009
10008500-01,0.9087301587301587,,2010
10008500-01,0.9138276553106213,,2011
10008500-01,0.9157472417251755,,2012
10008500-01,0.9158316633266533,,2013
10008500-01,0.9159159159159159,,2014
10008500-01,0.9151696606786427,0.6926147704590818,2015
10008600-01,,,2002
10008600-01,0.5714285714285714,,2004
10008600-01,0.5828571428571429,,2005
10008600-01,0.5828571428571429,,2006
10008600-01,0.5930232558139535,,2007
10008600-01,0.5862068965517241,,2008
10008600-01,0.5795454545454546,,2009
10008600-01,0.5617977528089888,,2010
10008600-01,0.5706214689265536,,2011
10008600-01,0.5730337078651685,,2012
10008600-01,0.5674157303370787,,2013
10008600-01,0.5819209039548022,,2014
10008600-01,0.5819209039548022,0.3954802259887006,2015
10008800-01,,,2002
10008800-01,0.6287425149700598,,2004
10008800-01,0.6287425149700598,,2005
10008800-01,0.6287425149700598,,2006
10008800-01,0.6136363636363636,,2007
10008800-01,0.6022727272727273,,2008
10008800-01,0.5760869565217391,,2009
10008800-01,0.5824175824175825,,2010
10008800-01,0.5847953216374269,,2011
10008800-01,0.6046511627906976,,2012
10008800-01,0.6127167630057804,,2013
10008800-01,0.6081871345029239,,2014
10008800-01,0.6198830409356725,0.3391812865497076,2015
10008900-01,,,2002
10008900-01,0.5879120879120879,,2004
10008900-01,0.5891891891891892,,2005
10008900-01,0.5891891891891892,,2006
10008900-01,0.5959595959595959,,2007
10008900-01,0.58,,2008
10008900-01,0.5490196078431373,,2009
10008900-01,0.5754716981132075,,2010
10008900-01,0.5757575757575758,,2011
10008900-01,0.5906735751295337,,2012
10008900-01,0.5939086294416244,,2013
10008900-01,0.5939086294416244,,2014
10008900-01,0.5660377358490566,0.33490566037735847,2015
10009300-01,,,2002
10009300-01,0.5766871165644172,,2004
10009300-01,0.5975609756097561,,2005
10009300-01,0.5903614457831325,,2006
10009300-01,0.5977011494252874,,2007
10009300-01,0.5977011494252874,,2008
10009300-01,0.6276595744680851,1.0,2009
10009300-01,0.631578947368421,1.0,2010
10009300-01,0.6089385474860335,1.0,2011
10009300-01,0.6263736263736264,1.0,2012
10009300-01,0.6086956521739131,1.0,2013
10009300-01,0.5792349726775956,0.8,2014
10009300-01,0.5837837837837838,0.42702702702702705,2015
10009300-02,,,2002
10009300-02,0.7050359712230215,,2004
10009300-02,0.7338129496402878,,2005
10009300-02,0.723404255319149,,2006
10009300-02,0.7361111111111112,,2007
10009300-02,0.7361111111111112,,2008
10009300-02,0.7123287671232876,,2009
10009300-02,0.6944444444444444,,2010
10009300-02,0.7,,2011
10009300-02,0.7,,2012
10009300-02,0.7028985507246377,,2013
10009300-02,0.7246376811594203,,2014
10009300-02,0.704225352112676,0.39436619718309857,2015
10009300-03,,,2002
10009300-03,0.7695530726256983,,2004
10009300-03,0.741121805509459,,2005
10009300-03,0.6606348264609908,,2006
10009300-03,0.6808883693746347,,2007
10009300-03,0.681260945709282,,2008
10009300-03,0.6818181818181818,,2009
10009300-03,0.6813186813186813,,2010
10009300-03,0.68992700729927,,2011
10009300-03,0.6888305628463108,,2012
10009300-03,0.6905803441236512,,2013
10009300-03,0.6992130574176625,,2014
10009300-03,0.7042212518195051,0.4416302765647744,2015
10009500-01,,,2002
10009500-01,0.7150259067357513,,2004
10009500-01,0.5178571428571429,,2005
10009500-01,0.5043478260869565,,2006
10009500-01,0.5573248407643312,,2007
10009500-01,0.5555555555555556,,2008
10009500-01,0.5555555555555556,,2009
10009500-01,0.5555555555555556,,2010
10009500-01,0.5573770491803278,,2011
10009500-01,0.5553745928338762,,2012
10009500-01,0.5608552631578947,,2013
10009500-01,0.5695581014729951,,2014
10009500-01,0.5821138211382114,0.35121951219512193,2015
10010300-01,,,2002
10010300-01,0.5540540540540541,,2004
10010300-01,0.5778727445394112,,2005
10010300-01,0.543633125556545,,2006
10010300-01,0.6008733624454149,,2007
10010300-01,0.6054006968641115,,2008
10010300-01,0.6056945642795514,,2009
10010300-01,0.6039518900343642,,2010
10010300-01,0.6116673922507618,,2011
10010300-01,0.6178010471204188,,2012
10010300-01,0.6229293809938972,,2013
10010300-01,0.6409249563699826,,2014
10010300-01,0.6606986899563319,0.33406113537117904,2015
10010400-01,,,2002
10010400-01,0.5737051792828686,,2004
10010400-01,0.5897771952817824,,2005
10010400-01,0.577373211963589,,2006
10010400-01,0.5588235294117647,,2007
10010400-01,0.5490196078431373,,2008
10010400-01,0.5421686746987951,,2009
10010400-01,0.5323741007194245,,2010
10010400-01,0.5468164794007491,,2011
10010400-01,0.5383663366336634,,2012
10010400-01,0.5338253382533825,,2013
10010400-01,0.5343980343980343,,2014
10010400-01,0.5330073349633252,0.2567237163814181,2015
10010500-01,,,2002
10010500-01,0.6533084808946877,,2004
10010500-01,0.7017383348581885,,2005
10010500-01,0.6996336996336996,,2006
10010500-01,0.7090909090909091,,2007
10010500-01,0.7054545454545454,,2008
10010500-01,0.6945454545454546,,2009
10010500-01,0.7030965391621129,,2010
10010500-01,0.7124183006535948,,2011
10010500-01,0.707227813357731,,2012
10010500-01,0.706581352833638,,2013
10010500-01,0.7090576395242452,,2014
10010500-01,0.7108874656907593,0.37694419030192133,2015
10010700-01,,,2002
10010700-01,0.8125960061443932,,2004
10010700-01,0.8091603053435115,,2005
10010700-01,0.8039513677811551,,2006
10010700-01,0.7994011976047904,,2007
10010700-01,0.8053892215568862,,2008
10010700-01,0.7994011976047904,,2009
10010700-01,0.7970149253731343,,2010
10010700-01,0.8006042296072508,,2011
10010700-01,0.800302571860817,,2012
10010700-01,0.8024132730015083,,2013
10010700-01,0.8021148036253777,,2014
10010700-01,0.7957639939485628,0.583963691376702,2015
10010800-01,,,2002
10010800-01,0.5103734439834025,,2004
10010800-01,0.5186721991701245,,2005
10010800-01,0.5206611570247934,,2006
10010800-01,0.5151515151515151,,2007
10010800-01,0.5037593984962406,,2008
10010800-01,0.5,,2009
10010800-01,0.49242424242424243,,2010
10010800-01,0.5020576131687243,,2011
10010800-01,0.4918032786885246,,2012
10010800-01,0.4918032786885246,,2013
10010800-01,0.46586345381526106,,2014
10010800-01,0.4743083003952569,0.13438735177865613,2015
10010900-01,,,2002
10010900-01,0.38666666666666666,,2004
10010900-01,0.38181818181818183,,2005
10010900-01,0.3014705882352941,,2006
10010900-01,0.3356643356643357,,2007
10010900-01,0.35172413793103446,,2008
10010900-01,0.33793103448275863,,2009
10010900-01,0.3561643835616438,,2010
10010900-01,0.35815602836879434,,2011
10010900-01,0.4070175438596491,,2012
10010900-01,0.49480968858131485,,2013
10010900-01,0.5669014084507042,,2014
10010900-01,0.6091549295774648,0.23943661971830985,2015
10011000-01,,,2002
10011000-01,0.6595533498759305,,2004
10011000-01,0.6522988505747126,,2005
10011000-01,0.6453598484848485,,2006
10011000-01,0.6346153846153846,,2007
10011000-01,0.6326344576116681,,2008
10011000-01,0.6317228805834093,,2009
10011000-01,0.6200716845878136,,2010
10011000-01,0.622000905387053,,2011
10011000-01,0.6206120612061206,,2012
10011000-01,0.6202702702702703,,2013
10011000-01,0.6230769230769231,,2014
10011000-01,0.6252831898504757,0.3543271409152696,2015
10012100-01,,,2002
10012100-01,0.5012165450121655,,2004
10012100-01,0.5072115384615384,,2005
10012100-01,0.5060240963855421,,2006
10012100-01,0.5,,2007
10012100-01,0.5,,2008
10012100-01,0.4978165938864629,,2009
10012100-01,0.508695652173913,,2010
10012100-01,0.5221445221445221,,2011
10012100-01,0.5219399538106235,,2012
10012100-01,0.5221445221445221,,2013
10012100-01,0.5232558139534884,,2014
10012100-01,0.5277777777777778,0.25462962962962965,2015
10012700-01,,,2002
10012700-01,0.5254545454545455,,2004
10012700-01,0.5244122965641953,,2005
10012700-01,0.5252707581227437,,2006
10012700-01,0.5202702702702703,,2007
10012700-01,0.4346590909090909,,2008
10012700-01,0.4265927977839335,,2009
10012700-01,0.425414364640884,,2010
10012700-01,0.41125541125541126,,2011
10012700-01,0.4099290780141844,,2012
10012700-01,0.4101838755304102,,2013
10012700-01,0.4180790960451977,,2014
10012700-01,0.4120956399437412,0.21940928270042195,2015
10021600-01,,,2002
10021600-01,0.8111455108359134,,2004
10021600-01,0.6805194805194805,,2005
10021600-01,0.6840731070496083,,2006
10021600-01,0.7135416666666666,,2007
10021600-01,0.7329842931937173,,2008
10021600-01,0.7447916666666666,,2009
10021600-01,0.7853403141361257,,2010
10021600-01,0.7407407407407407,,2011
10021600-01,0.7801418439716312,,2012
10021600-01,0.8365384615384616,,2013
10021600-01,0.8441247002398081,,2014
10021600-01,0.8461538461538461,0.4423076923076923,2015
10021700-01,,,2002
10021700-01,0.35125448028673834,,2004
10021700-01,0.5938566552901023,,2005
10021700-01,0.30082644628099175,,2006
10021700-01,0.625,,2007
10021700-01,0.6319218241042345,,2008
10021700-01,0.6456140350877193,,2009
10021700-01,0.6376306620209059,,2010
10021700-01,0.6283018867924528,,2011
10021700-01,0.6242990654205608,,2012
10021700-01,0.6261682242990654,,2013
10021700-01,0.6252354048964218,,2014
10021700-01,0.6228893058161351,0.1125703564727955,2015
10021800-01,,,2002
10021800-01,0.7975945561006489,,2004
10021800-01,0.8219379503014262,,2005
10021800-01,0.817049948732972,,2006
10021800-01,0.8384216589861752,,2007
10021800-01,0.8401839609083069,,2008
10021800-01,0.8433179723502304,,2009
10021800-01,0.8402180149168101,,2010
10021800-01,0.8424047862250109,,2011
10021800-01,0.8418597872030317,,2012
10021800-01,0.8414687454465977,,2013
10021800-01,0.8421282798833819,,2014
10021800-01,0.8419289044289044,0.5657051282051282,2015
10022500-01,,,2002
10022500-01,0.8351992834751455,,2004
10022500-01,0.8468028419182948,,2005
10022500-01,0.811328790459966,,2006
10022500-01,0.8164983164983165,,2007
10022500-01,0.8030919446704637,,2008
10022500-01,0.8132678132678133,,2009
10022500-01,0.8140662894098626,,2010
10022500-01,0.8312424119789559,,2011
10022500-01,0.8439773645917542,,2012
10022500-01,0.8447304907481898,,2013
10022500-01,0.8362341772151899,,2014
10022500-01,0.8397943037974683,0.6625791139240507,2015
10022600-01,,,2002
10022600-01,0.5898998693948628,,2004
10022600-01,0.5929500629458666,,2005
10022600-01,0.5960320810468552,,2006
10022600-01,0.6046128500823723,,2007
10022600-01,0.5995106035889071,,2008
10022600-01,0.6013018714401953,,2009
10022600-01,0.6,,2010
10022600-01,0.6096959737058341,,2011
10022600-01,0.6122281493639721,,2012
10022600-01,0.5699006875477464,,2013
10022600-01,0.5694595574900254,,2014
10022600-01,0.575706022456618,0.287853011228309,2015
10024900-01,,,2002
10024900-01,0.48514851485148514,,2004
10024900-01,0.47115384615384615,,2005
10024900-01,0.47115384615384615,,2006
10024900-01,0.46445497630331756,,2007
10024900-01,0.46226415094339623,,2008
10024900-01,0.460093896713615,,2009
10024900-01,0.4520547945205479,,2010
10024900-01,0.4518348623853211,,2011
10024900-01,0.45517241379310347,,2012
10024900-01,0.4593967517401392,,2013
10024900-01,0.45727482678983833,,2014
10024900-01,0.47058823529411764,0.3764705882352941,2015
13002300-01,,,2002
13002300-01,,,2004
13002300-01,,,2005
13002300-01,,,2006
13002300-01,,,2007
13002300-01,,,2008
13002300-01,,,2009
13002300-01,1.0,1.0,2010
13002300-01,1.0,1.0,2011
13002300-01,1.0,1.0,2012
13002300-01,1.0,1.0,2013
13002300-01,1.0,1.0,2014
13002300-01,1.0,1.0,2015
13002400-01,,,2002
13002400-01,,,2004
13002400-01,,,2005
13002400-01,,,2006
13002400-01,,,2007
13002400-01,,,2008
13002400-01,,,2009
13002400-01,1.0,1.0,2010
13002400-01,1.0,1.0,2011
13002400-01,1.0,1.0,2012
13002400-01,1.0,1.0,2013
13002400-01,1.0,1.0,2014
13002400-01,1.0,1.0,2015
13004200-01,,,2002
13004200-01,,,2004
13004200-01,,,2005
13004200-01,,,2006
13004200-01,,,2007
13004200-01,,,2008
13004200-01,,,2009
13004200-01,1.0,1.0,2010
13004200-01,1.0,1.0,2011
13004200-01,1.0,1.0,2012
13004200-01,1.0,1.0,2013
13004200-01,1.0,1.0,2014
13004200-01,1.0,1.0,2015
13005400-01,,,2002
13005400-01,,,2004
13005400-01,,,2005
13005400-01,,,2006
13005400-01,,,2007
13005400-01,,,2008
13005400-01,,,2009
13005400-01,1.0,1.0,2010
13005400-01,1.0,1.0,2011
13005400-01,1.0,1.0,2012
13005400-01,1.0,1.0,2013
13005400-01,1.0,1.0,2014
13005400-01,1.0,1.0,2015
13005600-01,,,2002
13005600-01,,,2004
13005600-01,,0.9700374531835206,2005
13005600-01,,0.9666666666666667,2006
13005600-01,,0.9633699633699634,2007
13005600-01,,0.963302752293578,2008
13005600-01,0.7183288409703504,0.963302752293578,2009
13005600-01,0.7369758576874206,0.9697986577181208,2010
13005600-01,0.7312101910828025,0.9662162162162162,2011
13005600-01,0.7395171537484116,0.9665551839464883,2012
13005600-01,0.7395171537484116,0.9665551839464883,2013
13005600-01,0.7401774397972116,0.9664429530201343,2014
13005600-01,0.7162673392181589,0.9509803921568627,2015
13005700-01,,,2002
13005700-01,,,2004
13005700-01,,,2005
13005700-01,,,2006
13005700-01,,,2007
13005700-01,,,2008
13005700-01,,,2009
13005700-01,1.0,1.0,2010
13005700-01,1.0,1.0,2011
13005700-01,1.0,1.0,2012
13005700-01,1.0,1.0,2013
13005700-01,1.0,1.0,2014
13005700-01,1.0,1.0,2015
19000300-01,,,2002
19000300-01,,,2004
19000300-01,,,2005
19000300-01,,,2006
19000300-01,,,2007
19000300-01,,,2008
19000300-01,,,2009
19000300-01,1.0,1.0,2010
19000300-01,1.0,1.0,2011
19000300-01,1.0,1.0,2012
19000300-01,1.0,1.0,2013
19000300-01,1.0,1.0,2014
19000300-01,1.0,1.0,2015
19000400-01,,,2002
19000400-01,,,2004
19000400-01,,,2005
19000400-01,,,2006
19000400-01,,,2007
19000400-01,,,2008
19000400-01,,,2009
19000400-01,1.0,1.0,2010
19000400-01,1.0,1.0,2011
19000400-01,1.0,1.0,2012
19000400-01,1.0,1.0,2013
19000400-01,1.0,1.0,2014
19000400-01,1.0,1.0,2015
19000600-01,,,2002
19000600-01,,,2004
19000600-01,,,2005
19000600-01,,,2006
19000600-01,,,2007
19000600-01,,,2008
19000600-01,,,2009
19000600-01,,,2010
19000600-01,,,2011
19000600-01,,,2012
19000600-01,,,2013
19000600-01,,,2014
19000600-01,,,2015
19000600-02,,,2002
19000600-02,,,2004
19000600-02,,,2005
19000600-02,,,2006
19000600-02,,,2007
19000600-02,,,2008
19000600-02,,,2009
19000600-02,,,2010
19000600-02,,,2011
19000600-02,,,2012
19000600-02,,,2013
19000600-02,,,2014
19000600-02,,,2015
19000600-03,,,2002
19000600-03,,,2004
19000600-03,,,2005
19000600-03,,,2006
19000600-03,,,2007
19000600-03,,,2008
19000600-03,,,2009
19000600-03,,,2010
19000600-03,,,2011
19000600-03,,,2012
19000600-03,,,2013
19000600-03,,,2014
19000600-03,,,2015
19002000-01,,,2002
19002000-01,,,2004
19002000-01,,,2005
19002000-01,,,2006
19002000-01,,,2007
19002000-01,,,2008
19002000-01,,,2009
19002000-01,,,2010
19002000-01,,,2011
19002000-01,,,2012
19002000-01,,,2013
19002000-01,,,2014
19002000-01,,,2015
19002100-01,,,2002
19002100-01,,,2004
19002100-01,,,2005
19002100-01,,,2006
19002100-01,,,2007
19002100-01,,,2008
19002100-01,,,2009
19002100-01,,,2010
19002100-01,,,2011
19002100-01,,,2012
19002100-01,,,2013
19002100-01,,,2014
19002100-01,,,2015
19002200-01,,,2002
19002200-01,,,2004
19002200-01,,,2005
19002200-01,,,2006
19002200-01,,,2007
19002200-01,,,2008
19002200-01,,,2009
19002200-01,,,2010
19002200-01,,,2011
19002200-01,,,2012
19002200-01,,,2013
19002200-01,,,2014
19002200-01,,,2015
19002300-01,,,2002
19002300-01,,,2004
19002300-01,,,2005
19002300-01,,,2006
19002300-01,,,2007
19002300-01,,,2008
19002300-01,,,2009
19002300-01,,,2010
19002300-01,,,2011
19002300-01,,,2012
19002300-01,,,2013
19002300-01,,,2014
19002300-01,,,2015
19002400-01,,,2002
19002400-01,,,2004
19002400-01,,,2005
19002400-01,,,2006
19002400-01,,,2007
19002400-01,,,2008
19002400-01,,,2009
19002400-01,,,2010
19002400-01,,,2011
19002400-01,,,2012
19002400-01,,,2013
19002400-01,,,2014
19002400-01,,,2015
19002500-01,,,2002
19002500-01,,,2004
19002500-01,,,2005
19002500-01,,,2006
19002500-01,,,2007
19002500-01,,,2008
19002500-01,,,2009
19002500-01,,,2010
19002500-01,,,2011
19002500-01,,,2012
19002500-01,,,2013
19002500-01,,,2014
19002500-01,,,2015
19002601-01,,,2002
19002601-01,,,2004
19002601-01,,,2005
19002601-01,,,2006
19002601-01,,,2007
19002601-01,,,2008
19002601-01,,,2009
19002601-01,,,2010
19002601-01,,,2011
19002601-01,,,2012
19002601-01,,,2013
19002601-01,,,2014
19002601-01,,,2015
19002700-01,,,2002
19002700-01,,,2004
19002700-01,,,2005
19002700-01,,,2006
19002700-01,,,2007
19002700-01,,,2008
19002700-01,,,2009
19002700-01,,,2010
19002700-01,,,2011
19002700-01,,,2012
19002700-01,,,2013
19002700-01,,,2014
19002700-01,,,2015
19002800-01,,,2002
19002800-01,,,2004
19002800-01,,,2005
19002800-01,,,2006
19002800-01,,,2007
19002800-01,,,2008
19002800-01,,,2009
19002800-01,,,2010
19002800-01,,,2011
19002800-01,,,2012
19002800-01,,,2013
19002800-01,,,2014
19002800-01,,,2015
19002900-01,,,2002
19002900-01,,,2004
19002900-01,,,2005
19002900-01,,,2006
19002900-01,,,2007
19002900-01,,,2008
19002900-01,,,2009
19002900-01,,,2010
19002900-01,,,2011
19002900-01,,,2012
19002900-01,,,2013
19002900-01,,,2014
19002900-01,,,2015
19003000-01,,,2002
19003000-01,,,2004
19003000-01,,,2005
19003000-01,,,2006
19003000-01,,,2007
19003000-01,,,2008
19003000-01,,,2009
19003000-01,,,2010
19003000-01,,,2011
19003000-01,,,2012
19003000-01,,,2013
19003000-01,,,2014
19003000-01,,,2015
19003100-01,,,2002
19003100-01,,,2004
19003100-01,,,2005
19003100-01,,,2006
19003100-01,,,2007
19003100-01,,,2008
19003100-01,,,2009
19003100-01,,,2010
19003100-01,,,2011
19003100-01,,,2012
19003100-01,,,2013
19003100-01,,,2014
19003100-01,,,2015
19003200-01,,,2002
19003200-01,,,2004
19003200-01,,,2005
19003200-01,,,2006
19003200-01,,,2007
19003200-01,,,2008
19003200-01,,,2009
19003200-01,,,2010
19003200-01,,,2011
19003200-01,,,2012
19003200-01,,,2013
19003200-01,,,2014
19003200-01,,,2015
19003300-01,,,2002
19003300-01,,,2004
19003300-01,,,2005
19003300-01,,,2006
19003300-01,,,2007
19003300-01,,,2008
19003300-01,,,2009
19003300-01,,,2010
19003300-01,,,2011
19003300-01,,,2012
19003300-01,,,2013
19003300-01,,,2014
19003300-01,,,2015
19003700-01,,,2002
19003700-01,,,2004
19003700-01,,,2005
19003700-01,,,2006
19003700-01,,,2007
19003700-01,,,2008
19003700-01,,,2009
19003700-01,1.0,1.0,2010
19003700-01,1.0,1.0,2011
19003700-01,1.0,1.0,2012
19003700-01,1.0,1.0,2013
19003700-01,1.0,1.0,2014
19003700-01,1.0,1.0,2015
19004100-01,,,2002
19004100-01,,,2004
19004100-01,,,2005
19004100-01,,,2006
19004100-01,,,2007
19004100-01,,,2008
19004100-01,,,2009
19004100-01,,,2010
